comment_id,author,time,likes_count,text,parent_id,video_id
UgxTG5Arx0GaONrnZgx4AaABAg,@DS-ve1xh,1720497337.674284,0,"Chinese/Japanese/Korean students who are mediocre in school in their native countries become excellent honor students once they come to the US despite their language barrier or socio-economic disadvantages. Average Koreans are richer than Americans these days. But, about 30 years ago, Koreans were much poorer than Americans and Koreans who immigrated to the US were dirt poor and did all kinds of menial jobs. Curiously, despite all those economic/cultural disadvantages, most Korean American kids did pretty well at school.  It was simply because of their genes; they were smarter than average Americans. American kids are generally dumb compared to East Asian students. That's the whole reason US students perform poorly despite all those educational techniques.",,XlnspY2wOVw
UgzCL0e9feW5EfiXhih4AaABAg,@switcharue5208,1720497337.675813,0,"As a millennial, I will send my child to a tutor for math. I did not learn common core math and cannot assist them in that subject. Also, I started college late and still pursuing my degree, none of my professors could care how I got the correct answer as long as I showed the work, and the answers are accurate.",,XlnspY2wOVw
UgxEw-k60IrmZle5s4l4AaABAg,@christopherdessources,1720497337.677382,0,"I had to ask my sister to give me math notes from her class so i can see how shes taught so i could help her. So the only people that could help (teachers,parents, siblings) werent taught the way kids are taught now. So who helps them? Expensive tutors??",,XlnspY2wOVw
UgymzycmETW3aCcQlIZ4AaABAg,@pihi42,1720497337.678805,0,"The first two examples, the subtraction, show what the difference really is (no pun intended) between trying to teach math and some procedure to obtain result of arithmetic operation that everyone either does in their head or on a calculator. Teaching math constist of explaining why and how both methods work and achieve the same result. People that cannot grasp this at age 12 will never be taught math, just some worthless procedures that can be done on a phone. The first group will be your engineers and the second group will be the ""normal"" people.",,XlnspY2wOVw
Ugwk9JXy2HKYR3lKlLV4AaABAg,@wengkenmak3626,1720497337.681532,0,It is NOT so much of catching up with STEM subjects nor comparing to East Asia.  The Anglospheric education failure is just a small reflection of its cultural decay resulting from believing that any individual who throws a stronger punch of “assertiveness” wins even to the point of bullying others.,,XlnspY2wOVw
Ugzz3Kk1cHPPzasgL_d4AaABAg.A4WcW1G1WM9A70FUHsFNdy,@epicchocolate1866,1725854138.584478,0,That’s vague and doesn’t offer any solution. By the way I don’t think you know what liberalism is. Liberalism≠ gender politics,,XlnspY2wOVw
Ugzz3Kk1cHPPzasgL_d4AaABAg.A4WcW1G1WM9A70JrkNjxly,@epicchocolate1866,1725854138.58723,0, @tulipbubbly3748 then what actually is woke?,,XlnspY2wOVw
UgzmYO2gHTsfDuNXJyh4AaABAg.A4LlUB_bpwfA4jsmr8LVPD,@tulipbubbly3748,1720497338.788229,0,"They are good. And I'm not even American, but an eastern third world country resident. Religion have destroyed more people than wokeness ever can. Just take a look at third world country, for that.",,XlnspY2wOVw
Ugz0BrkyastCWlsheCh4AaABAg,@MorbidlyObeseChell,1717905340.250771,0,"Students act out because they are frustrated and have no reason to want to learn. In the past you would say go to school to have a job or whatever when now saying that gets you eyes rolled as students can see the aduts around them struggling. on top of that schools have shifted away from teaching you how to do math and how to read to making you remember random factoids that have nothing to do with life, and assigning you so much homework you dont even have a chance to breathe because for some reason you need college prep in elementary school when those elementary students are aware that by the time they can even apply to university most of the jobs will be nonexistent",,XlnspY2wOVw
UgzcHgAj3s9UyM2GCUZ4AaABAg,@jasono.1629,1717905340.235531,0,It’s not broken.  Parents are broken.,,XlnspY2wOVw
Ugy0mUBnN5Ui4VJZga14AaABAg,@RS-km1qq,1717905340.238502,0,"12:14 Yep!!! EXACTLY!! Slapped a new name and now the new ""cool trend/fad"" in public education is ""STANDARDS BASED GRADING""!!! A philosophy supposedly coined by some white teacher teaching poor undeserving black youth in South Central LA in the mid 2000s. As with everything there are pros and cons to everything but the overarching issue with Standards Based Grading is that it's impractical. SBG emphasizes extended time on standard ""mastery."" However, that is not the real world as the saying goes ""time is money"". To teach and indoctrinate kids that they will always have time is false. You can't report to work whenever you want. You can't pay your bills whenever you want. SBG doesn't teach punctuality and therefore, is impractical.",,XlnspY2wOVw
Ugyy4U_Y707ovQ9Nnrp4AaABAg,@RS-km1qq,1717905340.239856,0,"This is simple man. As a teacher, this story is misleading. The issue is not merely due to content or skilled standards. The methology & model is OUTDATED and IS NOT DESIGNED to teach anything PRAGMATIC for the American youth. The model is not even PURPOSE driven in terms of the contribution or services back into the national or local economies. The U.S. DOE can simply make a shift to a similar model to most countries: Whereas Secondary school is FOCUSED on SPECIFIC career routes. Swiss students who wanted to go into a trade are diverted to trade focused schooling. Swiss students who are looking to go into careers requiring degrees and licensure, go to university... ITS FREAKING SIMPLE!!! The model is already out there. This is a choice problem by US leadership and US Public School's downfall is be design PERIOD!",,XlnspY2wOVw
UgwrrpkYfl7i8QhNfvN4AaABAg,@PhilipHood-du1wk,1717905340.241145,0,Doesn't work in Africa either.,,XlnspY2wOVw
UgzpCQD9hsuwugqU6Qt4AaABAg,@Dragon34th,1717905340.242472,0,"When people failed, they will always find something easy to blame in which case the education system :)  Considering the number of billionaires in the US, clearly the education system is working for a lotta people except for teachers because they've made the worse choice of career with the lowest salaries ever & the rest of the popullation with low IQ so I understand their frustration.  You could have 3 degrees but if you don't like what you've studied, have a poor lifestyle, luck clear vision for success, you're gonna end up blaming the education system.",,XlnspY2wOVw
UgzvsCryysiohOipBdd4AaABAg,@PINCH_OPTIONS,1717905340.243771,0,Because funding is going to genocide,,XlnspY2wOVw
Ugzzgzh6zTJBNMgcBDl4AaABAg,@AnhNguyen1986,1717905340.245038,0,"Despite this video, US education has been a great example for many East Asian countries. We over here just want to send our children to America to study. And the US has been one of the most technologically advanced countries on Earth. I just can't see how their education system is a problem.",,XlnspY2wOVw
Ugwz_wQexg5SHLVi_Ul4AaABAg,@Sirach144,1717905340.246182,0,Cell phones,,XlnspY2wOVw
UgyIr0aU9XPvCkQIMjV4AaABAg,@michaelterry1000,1717905340.247319,0,"At 8:02 - This parent is making the mistake of thinking that the answer to the problem is the goal. No, the child will be graded on how well they understand the method.",,XlnspY2wOVw
UgyLrkX5MXWGi64_NoN4AaABAg,@msorsky1,1717905340.248475,0,"This editorial seems to be overlooking the very important factors of accountability and parental involvement.  We cannot continue to pass children on to the next grade who have not met some minimum standard of acedemic and/or behavioral standards. Parents need to be held to some level of accountability for their child's behavior and education, as opposed to enabling poor behavior and not doing homework.  While teachers are underpaid, you can dump in 10 times more money, but you still cannot teach children who do not want to be taught, with parents who do not care....  And, we also need to have programs and career training that is not geared towards college.  We need to have college more accessible for the students that are capable of of that route, but college entrance should be based (to some degree on merit), and our current education system has no avenue of career training for those children who do not go to college.",,XlnspY2wOVw
UgzQxNQ1KIvEJ8R828V4AaABAg,@ndpazmino,1717905340.249632,0,Education is failing also because hiring new teachers is a corrupt process,,XlnspY2wOVw
UgyPsS-zFhjufsIFmO14AaABAg,@paulvoas3328,1717905340.252859,0,Teachers were not involved in writing the standards! Many teachers names were put on those supposed standards and they were asked to take their names off because they did not agree with them. The testing that is evolved over Commor are developmentally inappropriate and there’s been letters signed by hundreds of psychologist stating that these tests are toxic invalidexpensive and developmentally inappropriate. Please go search “67% of students taking standardized test are guaranteed to fill the math test.”,,XlnspY2wOVw
UgzmYO2gHTsfDuNXJyh4AaABAg.A4LlUB_bpwfA56NeLQvGjB,@reystudio4317,1720497338.791851,0, @tulipbubbly3748  third world country citizen love american liberal because they are more accepted by the liberal. but american have right too. we cannot just waste so much our tax money for you welfare.,,XlnspY2wOVw
UgzHRhijzRHdNOSy16l4AaABAg,@paulvoas3328,1717905340.253885,0,"Less money for military, return to progressive tax structure in 1970 and more federal money for schools.",,XlnspY2wOVw
UgyQbxveBa_GPpNa-Bx4AaABAg.A3rf-GBNMq-A3zW882ykKY,@hayleyhellbound9513,1717905340.523256,0,In pennsylvania you technically aren’t supposed to pass the third grade until you can read an analog clock. No child left behind RUIINED this country.,,XlnspY2wOVw
UgyPsS-zFhjufsIFmO14AaABAg.A3Wd_pmxGONA3WdsuyNLEr,@paulvoas3328,1717905340.737221,0,"So many people are failing to make all the connections and all the issues. Connecting issues of cell phones and social media find face cameras to the rising anxiety, children, and the lowering of grades and test scores. People are failing to make the connection due access to afterschool activities and sports and universal national healthcare. Many families cannot afford to play sports And schools cannot afford to let students play like they need to because everybody’s worried about getting sued because people don’t have healthcare.>. Look at the homeless crisis and the housing crisis because the people with money, because there’s been the greatest transfer of well from the bottom to the top over the last 40 years, and the number of wealthier families who now have two tree houses, who also don’t want their taxes raised and don’t want other people to move into their neighborhood so they vote down almost all measures whether it be for housing or taxes. NIMBY Not in my backyard is the mantra that they preach rather than what this country was founded on with community and a democracy, where education is its foundation or freedom to pursue one’s happiness.>",,XlnspY2wOVw
UgzPZohRlJ7sWiSTUYd4AaABAg,@paulvoas3328,1717905341.148725,0,How many ocd countries educate and test everyone of different socio economic levels ? How much poverty exists in those countries compared to USA .,,XlnspY2wOVw
UgwsasR96eHz_JPKp1V4AaABAg,@paulvoas3328,1717905341.150936,0,"Too many state and district politicians have bought and sold scams with curriculum (sold by  for profit companies) and managing student behavior, mental and emotional health. Scams.
Common core is a scam started by David Coleman, ALEC Ffoundation, and billionaires, 
2013 children impacted by economic depression were in elementary school and caused many mental health issues-also front facing smart phones and social media exploded.",,XlnspY2wOVw
UgxrtukM7uB8AEGdsw14AaABAg,@caffeinetococktails5341,1717905341.152767,0,They raised standards while simultaneously changing the grading system. Making the whole thing a moot point.,,XlnspY2wOVw
UgwcNJHkCkkAn0IvgQ14AaABAg,@UserName70-ee4fx,1717905341.154445,0,Perhaps students don't need every subject to get a diploma. Play to their strengths and don't hold them back if they show potential to make a living with the skills they have.,,XlnspY2wOVw
UgxDxdj2Vyj6ljoXu-V4AaABAg,@fredericklockard3854,1717905341.155943,0,I’m gonna just guess because liberals run the entire thing from top to bottom. Liberal woke teachers are more concerned with pushing their personal political and social beliefs and pushing false science than actually teaching needed life skills.,,XlnspY2wOVw
UgwpnYLLoG1Pzqx8RXh4AaABAg,@jimm3205,1717905341.15743,0,"Also, why does the US reserve the metric system to science when third graders in Germany use it?",,XlnspY2wOVw
UgwPnVjFabYOiP9fK6J4AaABAg,@janetpatterson7915,1717905341.158782,0,"So pathetic and sad how the US education system has failed just like all the other systems in America. This used to be an awesome country. It is broken, not only education, but everything about America is broken. How can I be proud to be an American when I’m losing rights? When children are denied a great education? I could go on, but I won’t. I am sad for this country so so sad how it turned out and only seems to be getting worse.",,XlnspY2wOVw
Ugwr4-wbFQzR8t_3jkp4AaABAg,@tjmaxx4739,1717905341.160082,0,"The education system needs to put uniforms back in schools, so parents in public schools in all schools have a equal playing fields ! The better trained teachers !",,XlnspY2wOVw
UgxH1TlZPD3BZa73erJ4AaABAg,@Christian_Bagger,1717905340.234033,0,Because you went an ideology woke/marxist route.,,XlnspY2wOVw
UgyQbxveBa_GPpNa-Bx4AaABAg,@reploid001,1717905340.232441,0,"High Schoolers these days can't even tell what time it is just by looking at an analog watch. Can't even get a correct answer for like; ""which country do the great wall of China belongs to?"" 🙅🤦",,XlnspY2wOVw
